CustomerID,Recency,Frequency,MonetaryValue,Cluster
13593.0,108,95,1425.13,1
13594.0,53,26,396.97,1
13596.0,6,139,586.91,1
13598.0,47,32,113.94,1
13599.0,1,202,2636.4700000000003,1
13600.0,312,10,66.52,1
13601.0,45,97,663.08,1
13602.0,65,22,398.65,1
13603.0,26,25,129.44,1
13606.0,29,34,148.43,1
13607.0,40,90,563.0600000000001,1
13610.0,12,194,850.48,1
13611.0,89,68,943.16,1
13614.0,24,165,1060.36,1
13615.0,319,20,345.33000000000004,1
13617.0,40,40,444.04,1
13618.0,174,11,154.54,1
13621.0,117,18,209.85,1
13623.0,31,67,383.07,1
13626.0,253,18,241.33,1
13627.0,59,78,1162.53,1
13629.0,143,18,281.01,1
13630.0,5,64,760.14,1
13632.0,25,125,1707.02,1
13634.0,33,160,1090.71,1
13635.0,68,59,986.43,1
13636.0,37,52,713.33,1
13637.0,52,95,735.05,1
13638.0,16,7,97.14,1
13639.0,74,36,593.24,1
13642.0,216,50,226.03,1
13643.0,31,26,468.44,1
13644.0,9,120,1977.35,1
13645.0,120,1,30.6,1
13647.0,10,61,1134.52,1
13649.0,257,21,250.45,1
13650.0,17,82,1392.39,1
13651.0,40,4,63.3,1
13652.0,46,57,1003.64,1
13654.0,43,144,2208.87,1
13655.0,114,46,753.22,1
13656.0,165,43,319.79,1
13657.0,11,10,156.6,1
13658.0,10,81,1485.75,1
13659.0,197,90,1082.37,1
13662.0,86,48,628.38,1
13663.0,179,7,91.07,1
13666.0,60,10,67.65,1
13667.0,149,78,252.2,1
13668.0,3,430,3958.59,1
13669.0,51,6,160.2,1
13670.0,75,24,333.2,1
13672.0,301,7,47.28,1
13673.0,19,55,248.29,1
13675.0,151,24,473.38,1
13678.0,152,5,72.56,1
13680.0,1,169,1527.78,1
13681.0,18,53,713.53,1
13682.0,187,2,34.0,1
13684.0,286,30,62.13,1
13685.0,3,28,20.92,1
13686.0,183,8,72.0,1
13689.0,63,1,15.0,1
13690.0,59,6,81.60000000000001,1
13692.0,25,37,458.14,1
13693.0,325,3,-22.05,1
13694.0,4,37,663.09,1
13695.0,31,64,1233.97,1
13697.0,39,12,151.3,1
13699.0,155,4,70.08000000000001,1
13700.0,26,174,1439.93,1
13704.0,5,110,1725.85,1
13705.0,8,25,433.38,1
13706.0,303,19,290.89000000000004,1
13707.0,267,40,581.36,1
13708.0,271,47,260.46,1
13709.0,4,276,4203.04,1
13710.0,32,6,94.56,1
13711.0,219,12,232.16000000000005,1
13712.0,247,6,88.2,1
13715.0,281,103,990.85,1
13716.0,269,21,138.28,1
13717.0,32,80,1088.32,1
13718.0,246,7,130.8,1
13719.0,15,53,855.41,1
13720.0,117,40,685.8,1
13721.0,36,24,431.34,1
13722.0,120,65,1197.63,1
13723.0,217,4,102.9,1
13725.0,50,89,1141.42,1
13726.0,39,34,429.12,1
13727.0,29,19,285.78,1
13728.0,37,28,437.44,1
13730.0,136,32,482.95,1
13731.0,219,32,511.59,1
13732.0,28,33,491.86,1
13735.0,25,168,1698.18,1
13736.0,5,181,556.05,1
13737.0,200,22,146.05,1
13740.0,241,17,234.71,1
13741.0,72,24,403.53,1
13742.0,17,250,1801.21,1
13743.0,3,18,407.75,1
13744.0,95,51,876.66,1
13745.0,151,23,232.86,1
13748.0,96,19,328.7,1
13750.0,54,9,162.32,1
13751.0,288,6,75.6,1
13752.0,124,60,665.64,1
13753.0,288,31,536.06,1
13754.0,152,8,129.6,1
13755.0,4,285,1525.66,1
13756.0,2,78,1663.16,1
13758.0,12,81,1473.74,1
13759.0,71,20,340.59000000000003,1
13760.0,54,57,286.79,1
13761.0,50,64,974.65,1
13762.0,204,6,120.0,1
13764.0,71,192,1350.62,1
13767.0,2,250,4724.21,1
13769.0,2,122,1921.67,1
13771.0,64,98,1730.15,1
13772.0,34,160,849.28,1
13774.0,82,20,314.15,1
13777.0,9,79,1185.68,1
13778.0,103,9,178.7,1
13780.0,7,54,247.31,1
13781.0,251,13,68.54,1
13782.0,13,103,763.4200000000001,1
13784.0,219,5,126.3,1
13786.0,367,5,109.2,1
13787.0,76,26,231.55,1
13790.0,4,37,236.84,1
13792.0,66,12,183.05,1
13798.0,18,109,-159.84,1
13799.0,117,34,513.16,1
13800.0,310,30,439.8200000000001,1
13801.0,67,18,247.1,1
13802.0,139,21,297.82,1
13803.0,255,17,277.07,1
13804.0,31,115,2035.03,1
13806.0,64,8,152.73000000000002,1
13807.0,367,5,80.8,1
13808.0,6,58,1013.66,1
13809.0,305,5,60.3,1
13810.0,29,25,448.66,1
13812.0,42,31,452.1,1
13813.0,40,62,1045.31,1
13814.0,92,44,887.8199999999999,1
13815.0,22,149,2570.01,1
13816.0,24,27,350.69,1
13817.0,29,22,328.98,1
13819.0,302,21,457.35,1
13821.0,145,56,321.89,1
13822.0,6,90,454.8,1
13823.0,19,25,413.9,1
13824.0,33,32,677.81,1
13826.0,158,7,97.4,1
13827.0,58,77,237.65,1
13828.0,22,12,168.45,1
13831.0,16,48,366.23,1
13832.0,18,4,40.95,1
13833.0,159,19,225.45,1
13835.0,25,48,692.37,1
13837.0,212,17,221.59,1
13838.0,6,150,510.67,1
13842.0,59,165,2516.05,1
13844.0,11,19,345.12,1
13845.0,65,5,112.86,1
13846.0,25,49,725.6600000000001,1
13849.0,52,86,1285.95,1
13850.0,88,88,1470.31,1
13851.0,96,68,1192.52,1
13853.0,57,11,272.16,1
13854.0,24,35,648.4399999999999,1
13856.0,169,12,113.95,1
13858.0,57,9,182.67,1
13859.0,326,26,172.76,1
13860.0,1,68,1101.03,1
13862.0,18,137,2019.91,1
13863.0,245,20,258.66,1
13865.0,58,27,437.81,1
13866.0,74,7,145.67,1
13867.0,31,47,709.54,1
13868.0,39,29,428.37,1
13869.0,123,264,2446.9500000000003,1
13870.0,2,93,1489.25,1
13871.0,23,263,4528.400000000001,1
13873.0,120,20,316.15000000000003,1
13874.0,358,14,247.45,1
13875.0,54,95,1438.22,1
13876.0,64,6,98.8,1
13877.0,86,1,17.4,1
13878.0,55,17,419.31,1
13880.0,21,143,2519.63,1
13881.0,72,39,741.24,1
13882.0,3,45,686.34,1
13883.0,1,130,2016.13,1
13884.0,7,55,664.15,1
13885.0,189,24,390.2000000000001,1
13886.0,71,14,218.56,1
13887.0,204,16,293.95000000000005,1
13888.0,120,33,496.02,1
13889.0,93,12,265.7,1
13890.0,1,108,1752.86,1
13892.0,64,19,287.61,1
13893.0,298,8,150.70000000000002,1
13894.0,22,27,401.9,1
13895.0,21,104,1860.17,1
13897.0,50,16,258.06,1
13898.0,326,11,138.93,1
13899.0,16,17,297.92,1
13900.0,193,36,553.95,1
13901.0,72,123,2196.21,1
13904.0,37,26,332.64,1
13908.0,80,112,1736.84,1
13911.0,144,123,1872.71,1
13914.0,12,29,499.53,1
13917.0,50,17,252.14,1
13918.0,50,21,440.9,1
13919.0,53,29,307.71,1
13922.0,352,4,81.6,1
13923.0,54,18,317.63,1
13924.0,2,118,1424.18,1
13925.0,93,27,411.1,1
13926.0,23,8,150.10000000000002,1
13927.0,75,20,307.39,1
13928.0,11,21,336.47,1
13929.0,169,4,103.65,1
13930.0,58,16,297.74,1
13931.0,86,56,908.97,1
13932.0,295,10,195.8,1
13933.0,109,18,369.39,1
13934.0,264,23,497.05,1
13936.0,171,26,354.44,1
13937.0,169,8,128.25,1
13938.0,35,7,71.66,1
13939.0,23,39,454.57,1
13940.0,17,38,608.96,1
13941.0,22,11,219.00000000000003,1
13946.0,79,5,57.33,1
13947.0,65,5,90.6,1
13948.0,361,1,23.4,1
13949.0,3,147,1927.93,1
13950.0,11,24,394.7000000000001,1
13951.0,176,32,504.09,1
13952.0,211,94,1731.681,1
13953.0,7,11,182.48,1
13954.0,2,22,280.39,1
13955.0,154,29,239.31,1
13956.0,5,125,671.39,1
13959.0,79,86,508.59,1
13960.0,21,11,159.42000000000002,1
13962.0,22,6,82.1,1
13963.0,308,27,469.02,1
13967.0,146,1,35.7,1
13969.0,7,543,5684.91,1
13971.0,9,142,2337.36,1
13972.0,71,14,174.35,1
13973.0,287,8,147.75,1
13974.0,49,28,413.59,1
13975.0,31,313,2048.74,1
13976.0,207,5,91.1,1
13978.0,45,9,54.17,1
13979.0,73,54,869.87,1
13980.0,60,7,69.58,1
13982.0,39,104,1314.9,1
13983.0,40,93,1044.27,1
13984.0,27,11,216.23,1
13985.0,4,336,6359.820000000001,1
13986.0,17,9,147.06,1
13988.0,20,194,3004.09,1
13989.0,66,29,462.21,1
13990.0,213,15,292.58,1
13991.0,12,76,676.9,1
13992.0,30,5,76.8,1
13993.0,43,74,1382.36,1
13994.0,4,133,1913.09,1
13995.0,15,82,1298.79,1
13999.0,10,186,2888.74,1
14000.0,206,6,109.05,1
14001.0,46,20,374.45,1
14002.0,134,35,368.6,1
14004.0,43,121,2422.16,1
14005.0,10,56,908.3,1
14006.0,116,25,503.6,1
14009.0,198,41,637.13,1
14012.0,278,10,289.2,1
14013.0,110,31,395.98,1
14014.0,77,27,304.42,1
14015.0,53,8,151.5,1
14016.0,162,125,2216.14,1
14019.0,47,58,941.51,1
14020.0,17,33,534.26,1
14021.0,155,16,305.8,1
14022.0,225,25,396.8,1
14023.0,7,28,496.22,1
14024.0,122,14,298.45,1
14027.0,61,6,104.82,1
14029.0,63,10,191.46,1
14030.0,18,217,1488.5,1
14031.0,7,103,1466.5800000000002,1
14032.0,16,117,1699.22,1
14034.0,22,76,343.84,1
14035.0,29,51,710.35,1
14036.0,285,28,451.25,1
14037.0,176,27,139.25,1
14038.0,78,92,1514.88,1
14039.0,33,5,82.6,1
14040.0,41,164,1489.78,1
14041.0,266,20,101.51,1
14044.0,27,199,532.12,1
14046.0,284,9,47.71,1
14047.0,9,18,318.6,1
14048.0,277,86,388.65,1
14049.0,17,439,3830.02,1
14050.0,32,54,746.36,1
14051.0,1,70,1748.46,1
14052.0,20,51,173.66,1
14053.0,160,2,41.75,1
14054.0,65,6,92.46,1
14055.0,106,5,104.14,1
14056.0,1,977,5657.5,1
14057.0,24,210,2849.97,1
14059.0,267,7,132.6,1
14060.0,5,129,1872.76,1
14062.0,10,26,456.93,1
14064.0,29,71,734.25,1
14066.0,267,6,114.3,1
14067.0,64,45,275.04,1
14068.0,320,21,208.35,1
14071.0,4,292,908.62,1
14073.0,21,14,139.54,1
14075.0,5,34,569.1800000000001,1
14076.0,129,43,101.72,1
14077.0,78,35,268.25,1
14078.0,102,56,346.47,1
14079.0,125,7,86.05,1
14080.0,33,4,45.6,1
14081.0,267,133,677.2,1
14082.0,365,26,127.05,1
14083.0,4,162,820.1,1
14085.0,2,414,3652.45,1
14087.0,3,67,185.17,1
14088.0,10,108,2451.42,1
14089.0,57,11,111.05,1
14092.0,8,190,3200.4,1
14093.0,12,98,411.9,1
14096.0,4,4328,31265.74,1
14098.0,37,20,86.14999999999999,1
14099.0,16,228,2472.21,1
14100.0,138,22,144.25,1
14101.0,295,2,2.95,1
14102.0,5,49,496.63,1
14104.0,166,17,69.71,1
14105.0,85,62,859.53,1
14107.0,52,101,1814.52,1
14108.0,31,31,481.21,1
14109.0,23,13,97.2,1
14110.0,37,125,2163.27,1
14111.0,85,3,20.95,1
14112.0,23,153,2454.6800000000003,1
14113.0,4,27,415.62,1
14114.0,331,11,195.13,1
14116.0,20,63,1052.94,1
14117.0,144,3,90.0,1
14121.0,4,138,2178.35,1
14125.0,11,147,2337.13,1
14126.0,11,9,183.4,1
14127.0,123,31,503.01,1
14128.0,61,45,625.0,1
14129.0,2,48,993.06,1
14130.0,319,58,360.46,1
14132.0,2,168,2544.4700000000003,1
14133.0,130,25,444.39,1
14135.0,2,93,1657.54,1
14138.0,2,44,815.88,1
14139.0,46,21,278.28000000000003,1
14140.0,4,65,898.1800000000001,1
14141.0,3,41,652.38,1
14142.0,373,19,280.95,1
14143.0,134,4,64.8,1
14146.0,9,203,2821.95,1
14147.0,49,2,0.0,1
14148.0,234,2,29.7,1
14149.0,213,34,333.59000000000003,1
14150.0,36,21,323.38,1
14152.0,75,49,592.37,1
14154.0,239,40,682.92,1
14155.0,266,6,118.75,1
14156.0,10,735,10876.73,1
14157.0,20,45,404.73,1
14158.0,40,36,397.38,1
14159.0,20,1167,4413.67,1
14161.0,216,94,878.02,1
14162.0,174,21,198.11,1
14163.0,87,21,314.71,1
14164.0,81,17,374.4,1
14165.0,276,21,82.19,1
14167.0,39,45,512.84,1
14171.0,98,55,308.44,1
14173.0,11,23,222.34,1
14174.0,33,25,124.51,1
14175.0,51,131,2058.86,1
14176.0,297,29,514.3000000000001,1
14177.0,85,29,146.02,1
14178.0,9,304,1387.09,1
14179.0,41,144,548.67,1
14180.0,11,100,1684.17,1
14184.0,67,15,245.59,1
14185.0,331,1,12.75,1
14188.0,31,37,625.51,1
14189.0,2,234,3440.02,1
14191.0,2,230,3608.83,1
14193.0,68,36,657.95,1
14194.0,5,502,8162.83,1
14196.0,107,3,73.72,1
14198.0,4,34,486.5,1
14199.0,218,1,10.2,1
14201.0,60,29,463.24,1
14204.0,2,37,128.16,1
14205.0,17,21,213.05,1
14206.0,239,19,302.66,1
14208.0,95,7,101.14,1
14209.0,11,59,1092.25,1
14210.0,91,88,1571.5700000000002,1
14211.0,53,102,1702.1,1
14214.0,31,67,933.99,1
14215.0,12,102,1638.67,1
14216.0,3,40,717.0600000000001,1
14217.0,2,65,1037.88,1
14218.0,43,12,169.48000000000002,1
14219.0,4,6,73.44,1
14220.0,247,16,313.97,1
14221.0,42,162,2444.6,1
14222.0,177,37,576.5,1
14223.0,92,44,696.96,1
14224.0,110,91,580.86,1
14226.0,30,50,762.89,1
14227.0,26,148,2483.2200000000003,1
14229.0,52,26,345.49,1
14231.0,184,48,787.36,1
14232.0,32,98,1573.42,1
14233.0,44,23,406.45,1
14234.0,22,142,661.92,1
14235.0,75,50,861.24,1
14236.0,81,11,150.24,1
14237.0,373,5,77.45,1
14238.0,326,6,96.2,1
14239.0,43,92,1703.85,1
14240.0,30,33,577.59,1
14241.0,184,9,147.3,1
14242.0,235,13,219.25,1
14243.0,9,118,1836.04,1
14245.0,176,97,1381.93,1
14246.0,111,65,1213.8,1
14247.0,278,17,104.12,1
14248.0,318,7,98.58,1
14250.0,7,105,1783.53,1
14251.0,2,53,1045.26,1
14256.0,260,40,648.0600000000001,1
14257.0,51,83,1553.85,1
14258.0,152,5,130.5,1
14259.0,142,3,64.5,1
14261.0,79,30,517.99,1
14262.0,8,137,2287.61,1
14264.0,155,7,125.82,1
14265.0,109,20,333.43,1
14267.0,151,41,692.84,1
14270.0,332,22,341.65000000000003,1
14271.0,226,9,92.42,1
14272.0,74,26,330.2,1
14273.0,51,28,518.37,1
14276.0,88,68,969.54,1
14277.0,15,179,2658.26,1
14280.0,197,6,92.64,1
14282.0,3,117,1908.28,1
14284.0,31,29,496.45,1
14285.0,21,11,246.38,1
14286.0,24,259,3639.42,1
14287.0,8,9,154.35,1
14288.0,213,13,261.0,1
14289.0,9,23,373.06,1
14290.0,11,91,1600.94,1
14291.0,2,213,3262.5,1
14292.0,8,76,1185.08,1
14293.0,3,55,862.0600000000001,1
14295.0,40,4,62.400000000000006,1
14297.0,18,53,881.3,1
14298.0,8,878,16980.99,1
14299.0,8,119,1948.01,1
14300.0,19,3,43.2,1
14301.0,108,7,74.7,1
14304.0,223,15,164.55,1
14305.0,71,99,1517.11,1
14306.0,51,12,162.83,1
14307.0,89,164,2590.81,1
14309.0,8,107,1573.38,0
14311.0,225,17,166.02,0
14312.0,47,69,1185.86,0
14314.0,107,4,46.68,0
14315.0,21,77,1501.98,0
14317.0,65,20,375.58,0
14320.0,207,37,395.69,0
14321.0,11,96,1095.0,0
14323.0,115,36,504.56,0
14326.0,242,7,123.85,0
14327.0,163,9,148.15,0
14329.0,9,226,3668.07,0
14331.0,124,25,395.76,0
14332.0,23,13,172.05,0
14333.0,64,10,124.45,0
14334.0,17,123,1829.61,0
14335.0,16,57,409.2,0
14336.0,17,70,1151.51,0
14338.0,158,27,433.95,0
14339.0,235,17,228.71,0
14340.0,219,6,134.7,0
14341.0,45,115,1858.47,0
14342.0,21,17,242.0,0
14344.0,127,57,544.73,0
14345.0,39,5,69.38,0
14346.0,121,51,799.46,0
14348.0,260,15,251.97,0
14349.0,10,30,125.0,0
14350.0,271,20,276.58,0
14352.0,157,34,711.96,0
14353.0,215,6,90.6,0
14354.0,6,8,126.18,0
14355.0,366,10,158.5,0
14356.0,60,32,473.93,0
14357.0,43,39,215.17,0
14359.0,19,51,769.48,0
14360.0,32,105,1673.13,0
14362.0,22,36,138.75,0
14364.0,109,42,831.4,0
14367.0,8,438,6516.9800000000005,0
14368.0,320,6,105.2,0
14371.0,295,3,60.900000000000006,0
14373.0,358,1,10.2,0
14375.0,185,64,219.66,0
14377.0,191,2,53.25000000000001,0
14379.0,44,45,340.15000000000003,0
14381.0,52,56,202.68,0
14382.0,26,116,448.58,0
14383.0,38,46,799.72,0
14385.0,9,14,202.11,0
14386.0,297,5,93.6,0
14387.0,33,124,1415.29,0
14388.0,9,166,2665.81,0
14389.0,9,52,582.8,0
14390.0,10,237,2634.35,0
14393.0,218,5,67.95,0
14395.0,2,327,3084.66,0
14396.0,65,69,451.09,0
14397.0,1,61,915.14,0
14400.0,141,22,311.48,0
14401.0,4,132,2007.94,0
14403.0,217,1,14.85,0
14404.0,34,81,890.93,0
14406.0,119,6,106.25,0
14407.0,107,47,748.33,0
14408.0,11,74,891.9100000000001,0
14409.0,71,40,721.42,0
14410.0,16,253,567.8,0
14412.0,35,39,553.63,0
14413.0,362,21,111.1,0
14414.0,92,75,1021.57,0
14415.0,1,546,4986.27,0
14416.0,22,12,189.5,0
14418.0,4,105,1341.06,0
14419.0,11,199,1025.94,0
14420.0,85,30,385.87,0
14421.0,57,19,298.86,0
14422.0,1,180,3018.09,0
14423.0,218,1,20.4,0
14426.0,19,207,2511.32,0
14427.0,64,13,205.58,0
14428.0,7,116,704.8000000000001,0
14431.0,299,15,294.81,0
14432.0,10,367,1930.71,0
14436.0,99,8,76.56,0
14437.0,366,5,63.0,0
14438.0,306,9,131.9,0
14439.0,320,2,32.5,0
14440.0,8,30,752.1800000000001,0
14441.0,1,26,533.64,0
14442.0,2,38,563.57,0
14443.0,54,96,1351.01,0
14446.0,1,267,899.22,0
14447.0,19,69,1147.33,0
14448.0,9,18,127.8,0
14449.0,19,247,852.55,0
14450.0,181,40,483.25,0
14451.0,60,104,626.9,0
14452.0,11,53,191.5,0
14453.0,190,21,109.98,0
14456.0,5,918,2648.29,0
14457.0,311,3,68.64,0
14459.0,155,13,271.6,0
14460.0,110,4,110.4,0
14461.0,148,153,1388.15,0
14462.0,64,219,1561.16,0
14465.0,247,110,385.79,0
14466.0,29,48,876.15,0
14467.0,18,83,530.01,0
14470.0,12,33,303.99,0
14472.0,104,246,1507.9,0
14473.0,74,4,95.28,0
14474.0,46,14,240.06,0
14475.0,72,36,634.7800000000001,0
14476.0,257,16,183.05,0
14477.0,52,1,-1.79,0
14479.0,254,14,252.65,0
14480.0,11,11,212.63,0
14481.0,165,24,411.05,0
14482.0,18,114,916.48,0
14483.0,150,10,129.20000000000002,0
14484.0,50,13,301.76,0
14485.0,39,44,144.35,0
14487.0,27,128,946.33,0
14488.0,51,43,697.83,0
14489.0,207,29,433.5,0
14491.0,175,11,174.18,0
14493.0,7,105,1768.41,0
14494.0,26,7,139.56,0
14495.0,51,6,123.8,0
14496.0,312,11,189.92,0
14497.0,309,21,335.52000000000004,0
14498.0,43,174,1307.12,0
14499.0,26,185,768.74,0
14500.0,88,2,50.7,0
14501.0,184,10,251.21,0
14502.0,20,580,1897.83,0
14503.0,3,134,2157.86,0
14504.0,47,93,522.21,0
14505.0,17,722,4638.79,0
14506.0,17,242,1206.85,0
14507.0,40,86,869.53,0
14508.0,22,48,196.0,0
14511.0,11,64,1035.53,0
14512.0,188,19,175.63,0
14513.0,262,13,1.65,0
14514.0,61,56,632.4,0
14515.0,18,69,971.88,0
14517.0,33,11,192.55,0
14518.0,64,12,112.44,0
14520.0,2,1,10.2,0
14522.0,92,4,19.46,0
14523.0,108,9,160.91000000000005,0
14524.0,32,170,1277.38,0
14525.0,9,233,1986.48,0
14527.0,3,664,4227.37,0
14528.0,37,13,194.28,0
14529.0,60,210,542.96,0
14530.0,26,168,1844.36,0
14532.0,236,25,200.4,0
14533.0,25,31,548.52,0
14534.0,3,483,2849.48,0
14535.0,59,308,2489.38,0
14536.0,260,13,76.0,0
14537.0,58,4,88.92,0
14538.0,65,16,281.25,0
14539.0,16,29,459.76,0
14540.0,10,63,836.51,0
14541.0,59,93,888.95,0
14542.0,186,5,103.25,0
14543.0,4,49,508.33,0
14544.0,24,83,990.62,0
14546.0,4,389,2318.41,0
14547.0,4,314,3142.1600000000003,0
14549.0,311,50,224.98,0
14550.0,11,39,349.39,0
14551.0,18,8,148.23,0
14552.0,152,56,156.27,0
14553.0,19,105,543.62,0
14554.0,10,174,1566.9,0
14555.0,57,18,251.7,0
14557.0,85,6,111.88,0
14560.0,17,32,530.67,0
14561.0,76,61,917.77,0
14562.0,4,373,3216.9700000000003,0
14565.0,96,100,1979.26,0
14567.0,35,16,377.50000000000006,0
14569.0,1,8,25.85,0
14570.0,281,25,112.86,0
14572.0,3,240,2119.66,0
14573.0,180,176,768.85,0
14576.0,372,1,35.400000000000006,0
14577.0,13,123,859.71,0
14578.0,3,21,111.51,0
14581.0,17,14,95.67,0
14582.0,41,5,94.21,0
14583.0,6,286,799.4,0
14584.0,169,91,812.76,0
14585.0,50,28,148.55,0
14586.0,277,16,202.44,0
14587.0,19,346,1255.43,0
14591.0,15,144,876.86,0
14592.0,35,154,516.29,0
14593.0,22,144,450.95,0
14594.0,7,43,273.28,0
14595.0,20,90,1420.96,0
14597.0,11,35,170.34,0
14598.0,44,50,221.97,0
14600.0,306,15,236.43,0
14601.0,11,6,123.96,0
14606.0,1,2493,7904.38,0
14607.0,19,3,45.3,0
14608.0,4,5,89.4,0
14616.0,285,1,10.08,0
14618.0,9,9,181.95,0
14619.0,239,14,258.76,0
14620.0,204,24,311.68,0
14621.0,1,83,1380.67,0
14622.0,185,19,288.78000000000003,0
14623.0,32,123,688.3000000000001,0
14624.0,57,13,225.85,0
14625.0,185,43,651.23,0
14626.0,9,97,1585.61,0
14627.0,312,5,-21.85,0
14628.0,91,14,238.11,0
14629.0,4,124,564.91,0
14631.0,51,32,546.22,0
14632.0,263,6,79.94,0
14633.0,266,14,235.4,0
14636.0,36,26,527.2900000000001,0
14638.0,51,9,166.8,0
14639.0,52,126,2115.32,0
14640.0,16,88,1387.65,0
14641.0,22,6,70.86,0
14642.0,59,1,19.8,0
14643.0,170,16,211.72,0
14644.0,60,21,374.52,0
14645.0,157,26,419.42,0
14646.0,2,269,2642.3,0
14647.0,201,27,137.04,0
14649.0,5,166,862.26,0
14651.0,67,93,560.3,0
14652.0,77,27,94.28,0
14653.0,1,206,1385.85,0
14655.0,4,29,585.65,0
14656.0,169,75,240.95,0
14657.0,18,115,707.37,0
14658.0,5,21,110.6,0
14659.0,9,235,2288.98,0
14660.0,87,25,129.88,0
14661.0,27,3,41.05,0
14662.0,29,143,566.8,0
14664.0,20,94,566.59,0
14665.0,61,77,1090.15,0
14666.0,24,13,175.35,0
14667.0,11,441,4854.81,0
14669.0,242,154,1069.77,0
14670.0,280,122,384.91,0
14672.0,235,50,534.02,0
14673.0,3,63,1153.68,0
14675.0,16,90,428.01,0
14676.0,31,7,106.6,0
14679.0,372,1,-2.55,0
14680.0,72,109,1100.52,0
14681.0,212,1,15.0,0
14684.0,26,383,1080.76,0
14687.0,107,9,177.42000000000002,0
14688.0,8,287,2801.85,0
14689.0,209,12,104.85,0
14690.0,44,49,286.31,0
14691.0,31,52,897.0400000000001,0
14692.0,137,67,549.05,0
14693.0,265,7,45.4,0
14696.0,4,114,1640.76,0
14697.0,218,16,96.56,0
14698.0,2,186,1049.07,0
14699.0,214,8,109.13,0
14700.0,32,91,1344.33,0
14701.0,11,309,1560.35,0
14702.0,1,284,2257.39,0
14703.0,15,22,318.17,0
14704.0,20,377,1290.78,0
14708.0,3,19,348.39,0
14709.0,15,117,2067.32,0
14710.0,14,131,541.63,0
14711.0,10,314,1580.51,0
14712.0,75,14,118.53,0
14713.0,9,318,2066.05,0
14714.0,24,7,46.9,0
14715.0,25,60,589.9300000000001,0
14716.0,43,45,213.85,0
14719.0,2,223,1450.89,0
14720.0,6,25,383.16,0
14722.0,147,25,154.57,0
14723.0,10,247,992.34,0
14725.0,25,35,408.33,0
14727.0,274,7,116.03,0
14729.0,374,69,290.79,0
14730.0,1,428,1469.07,0
14731.0,47,42,346.13,0
14732.0,8,125,2012.84,0
14733.0,9,83,1441.47,0
14735.0,4,115,2315.4,0
14737.0,4,5,123.3,0
14738.0,43,45,952.14,0
14739.0,2,19,350.1,0
14740.0,191,86,1268.81,0
14741.0,12,50,934.34,0
14744.0,16,17,211.03,0
14745.0,113,61,975.1,0
14747.0,249,11,176.95000000000002,0
14748.0,29,83,1323.03,0
14752.0,44,1,30.0,0
14753.0,87,28,526.75,0
14754.0,45,39,608.3,0
14755.0,10,173,3167.66,0
14756.0,15,32,577.36,0
14757.0,75,16,314.38,0
14758.0,145,41,711.82,0
14759.0,5,70,1073.07,0
14760.0,297,5,89.2,0
14761.0,59,9,158.10000000000002,0
14762.0,264,20,277.12,0
14764.0,47,3,79.8,0
14765.0,29,35,159.76,0
14766.0,8,119,1960.22,0
14768.0,127,3,80.10000000000001,0
14769.0,3,953,7997.65,0
14770.0,232,41,622.37,0
14772.0,112,8,126.51,0
14775.0,58,53,778.62,0
14776.0,51,87,1206.66,0
14777.0,4,3,-17.450000000000003,0
14778.0,127,29,485.26,0
14779.0,281,30,187.55,0
14780.0,55,25,400.88,0
14782.0,320,5,110.1,0
14784.0,26,12,190.76,0
14785.0,15,2,39.48,0
14788.0,7,25,431.07,0
14789.0,29,4,109.8,0
14790.0,17,39,554.46,0
14792.0,64,4,0.0,0
14793.0,4,15,214.14,0
14794.0,3,67,960.56,0
14795.0,166,1,4.25,0
14796.0,1,1093,6407.68,0
14798.0,53,12,173.74,0
14799.0,51,5,32.720000000000006,0
14800.0,48,348,3193.17,0
14801.0,61,56,180.84,0
14803.0,162,37,228.45,0
14804.0,9,7,126.72,0
14805.0,15,26,186.5,0
14806.0,75,4,66.0,0
14808.0,40,203,1291.6,0
14810.0,41,250,2035.53,0
14813.0,370,26,110.93,0
14815.0,37,51,737.22,0
14816.0,197,1,11.9,0
14817.0,200,57,920.48,0
14818.0,74,40,390.05,0
14819.0,64,11,176.07,0
14820.0,21,25,423.79,0
14821.0,367,2,48.8,0
14823.0,180,59,217.18,0
14824.0,10,14,235.26,0
14825.0,4,108,1735.7900000000002,0
14828.0,254,1,10.08,0
14829.0,29,42,627.9300000000001,0
14830.0,53,38,180.63,0
14834.0,18,52,1014.75,0
14836.0,10,6,102.45,0
14837.0,90,107,1605.2,0
14840.0,268,4,62.85,0
14841.0,53,100,1970.93,0
14842.0,35,135,2049.7200000000003,0
14844.0,64,105,1705.99,0
14847.0,149,9,165.3,0
14849.0,22,325,5468.38,0
14850.0,312,20,317.25,0
14851.0,23,25,416.55,0
14852.0,58,116,2107.06,0
14853.0,24,5,88.5,0
14854.0,78,112,1690.74,0
14855.0,135,7,91.85,0
14856.0,36,56,899.09,0
14857.0,60,49,923.7,0
14859.0,13,44,805.64,0
14860.0,9,10,107.18,0
14861.0,52,3,43.77,0
14862.0,26,40,727.62,0
14863.0,29,10,202.08,0
14865.0,7,3,43.08,0
14866.0,74,22,56.48,0
14867.0,186,27,477.22,0
14868.0,3,130,2292.19,0
14869.0,4,62,595.27,0
14870.0,262,11,196.75,0
